Date: <<2010/12/12 23:18:14>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<21>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<21>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<22>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<22>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<23>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<23>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<24>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<24>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<25>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<25>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/13 23:05:28>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<13>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<13>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<14>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<14>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<15>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<15>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<16>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<16>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<17>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<17>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<18>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<18>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<20>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<20>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<21>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<21>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<22>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<22>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<23>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<23>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<24>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<24>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<25>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<25>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/13 23:07:05>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<14>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<14>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<15>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<15>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<16>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<16>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<17>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<17>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<18>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<18>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<19>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<19>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<21>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<21>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<22>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<22>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<23>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<23>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<24>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<24>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<25>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<25>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<26>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<26>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/13 23:10:02>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<14>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<14>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<15>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<15>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<16>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<16>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<17>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<17>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<18>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<18>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<19>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<19>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<21>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<21>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<22>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<22>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<23>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<23>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<24>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<24>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<25>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<25>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<26>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<26>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/13 23:10:22>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/include/dev/DevStruct.php>>, Line: <<41>>, Description: <<Undefined variable: proj>> 
Date: <<2010/12/13 23:11:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<14>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:11:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<14>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:11:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<15>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:11:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<15>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:11:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<16>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:11:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<16>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:11:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<17>>, Description: <<Trying to get property of non-object>> 
Date: <<2010/12/13 23:11:42>>, File: <</var/www/web/demo/tools/ToolDevelop/plugins/ProjectAdmin/server/ProjectAdmin.php>>, Line: <<17>>, Description: <<Trying to get property of non-object>> 
